date	close	id	rate	open
19-Aug-09	36541.2	16085	0.114	164.6
20-Aug-09	480925.26	16087	0.084	2166.33
21-Aug-09	37566.84	17001	0.079	169.22
24-Aug-09	37531.32	17003	0.112	169.06
25-Aug-09	37606.8	17005	0.093	169.4
26-Aug-09	37165.02	17007	0.138	167.41
27-Aug-09	37617.9	17009	0.045	169.45
28-Aug-09	37751.1	17011	0.109	170.05
31-Aug-09	37342.62	17013	0.095	168.21
1-Sep-09	36696.6	17015	0.105	165.3
2-Sep-09	36669.96	17017	0.073	165.18
3-Sep-09	36974.1	17019	0.082	166.55
4-Sep-09	37808.82	17021	0.099	170.31
8-Sep-09	38390.46	17023	0.131	172.93
9-Sep-09	37993.08	17025	0.114	171.14
10-Sep-09	38308.32	17027	0.079	172.56
11-Sep-09	38219.52	17029	0.091	172.16
14-Sep-09	38565.84	17031	0.106	173.72
15-Sep-09	38885.52	17033	0.105	175.16
16-Sep-09	40375.14	17035	0.097	181.87
17-Sep-09	40970.1	17037	0.092	184.55
18-Sep-09	41074.44	17039	0.092	185.02
21-Sep-09	40852.44	17041	0.091	184.02
22-Sep-09	40954.56	17043	0.086	184.48
23-Sep-09	41181	17045	0.107	185.5
24-Sep-09	40808.04	17047	0.091	183.82
25-Sep-09	40486.14	17049	0.079	182.37
28-Sep-09	41325.3	17051	0.116	186.15
29-Sep-09	41154.36	17053	0.104	185.38
30-Sep-09	41147.7	17055	0.146	185.35
1-Oct-09	40150.92	17057	0.125	180.86
2-Oct-09	41047.8	17059	0.11	184.9
5-Oct-09	41296.44	17061	0.092	186.02
6-Oct-09	42182.22	17063	0.114	190.01
7-Oct-09	42235.5	17065	0.093	190.25
8-Oct-09	42017.94	17067	0.113	189.27
9-Oct-09	42284.34	17069	0.128	190.47
12-Oct-09	42359.82	17071	0.094	190.81
13-Oct-09	42184.44	17073	0.086	190.02
14-Oct-09	42466.38	17075	0.1	191.29
15-Oct-09	42304.32	17077	0.073	190.56
16-Oct-09	41747.1	17079	0.095	188.05
19-Oct-09	42148.92	17081	0.1	189.86
20-Oct-09	44124.72	17083	0.088	198.76
21-Oct-09	45492.24	17085	0.081	204.92
22-Oct-09	45554.4	17087	0.104	205.2
23-Oct-09	45274.68	17089	0.099	203.94
26-Oct-09	44950.56	17091	0.128	202.48
27-Oct-09	43816.14	17093	0.104	197.37
28-Oct-09	42712.8	17095	0.103	192.4
29-Oct-09	43589.7	17097	0.1	196.35
30-Oct-09	41847	17099	0.124	188.5
2-Nov-09	42026.82	17101	0.103	189.31
3-Nov-09	41902.5	17103	0.109	188.75
4-Nov-09	42359.82	17105	0.107	190.81
5-Nov-09	43074.66	17107	0.095	194.03
6-Nov-09	43143.48	17109	0.077	194.34
9-Nov-09	44724.12	17111	0.093	201.46
10-Nov-09	45061.56	17113	0.074	202.98
11-Nov-09	45121.5	17115	0.124	203.25
12-Nov-09	44841.78	17117	0.105	201.99
13-Nov-09	45387.9	17119	0.097	204.45
16-Nov-09	45871.86	17121	0.119	206.63
17-Nov-09	45954	17123	0.106	207
18-Nov-09	45723.12	17125	0.143	205.96
19-Nov-09	44513.22	17127	0.08	200.51
20-Nov-09	44382.24	17129	0.078	199.92
23-Nov-09	45705.36	17131	0.089	205.88
24-Nov-09	45385.68	17133	0.078	204.44
25-Nov-09	45330.18	17135	0.122	204.19
26-Nov-09	45330.18	17137	0.084	204.19
27-Nov-09	44530.98	17139	0.09	200.59
30-Nov-09	44380.02	17141	0.119	199.91
1-Dec-09	43727.34	17143	0.116	196.97
2-Dec-09	43563.06	17145	0.119	196.23
3-Dec-09	43618.56	17147	0.082	196.48
4-Dec-09	42917.04	17149	0.081	193.32
7-Dec-09	41946.9	17151	0.106	188.95
8-Dec-09	42151.14	17153	0.119	189.87
9-Dec-09	43911.6	17155	0.15	197.8
10-Dec-09	43607.46	17157	0.094	196.43
11-Dec-09	43216.74	17159	0.105	194.67
14-Dec-09	43729.56	17161	0.095	196.98
15-Dec-09	43105.74	17163	0.108	194.17
16-Dec-09	43296.66	17165	0.112	195.03
17-Dec-09	42592.92	17167	0.079	191.86
18-Dec-09	43385.46	17169	0.066	195.43
21-Dec-09	44007.06	17171	0.075	198.23
22-Dec-09	44479.92	17173	0.1	200.36
23-Dec-09	44866.2	17175	0.098	202.1
24-Dec-09	46406.88	17177	0.116	209.04
25-Dec-09	46406.88	17179	0.113	209.04
28-Dec-09	46977.42	17181	0.108	211.61
29-Dec-09	46420.2	17183	0.12	209.1
30-Dec-09	46984.08	17185	0.103	211.64
31-Dec-09	46782.06	17187	0.08	210.73
1-Jan-10	46782.06	17189	0.08	210.73
4-Jan-10	47510.22	17191	0.097	214.01
5-Jan-10	47592.36	17193	0.086	214.38
6-Jan-10	46835.34	17195	0.106	210.97
7-Jan-10	46748.76	17197	0.099	210.58
8-Jan-10	47059.56	17199	0.096	211.98
11-Jan-10	46644.42	17201	0.155	210.11
12-Jan-10	46113.84	17203	0.086	207.72
13-Jan-10	46764.3	18001	0.134	210.65
14-Jan-10	46493.46	18003	0.093	209.43
15-Jan-10	45716.46	18005	0.088	205.93
18-Jan-10	45716.46	18007	0.09	205.93
19-Jan-10	47738.88	18009	0.133	215.04
20-Jan-10	47001.84	18011	0.068	211.72
21-Jan-10	46191.54	18013	0.078	208.07
22-Jan-10	43900.5	18015	0.099	197.75
25-Jan-10	45083.76	18017	0.105	203.08
26-Jan-10	45718.68	18019	0.082	205.94
27-Jan-10	46149.36	18021	0.096	207.88
28-Jan-10	44242.38	18023	0.092	199.29
29-Jan-10	42637.32	18025	0.105	192.06
1-Feb-10	43230.06	18027	0.049	194.73
2-Feb-10	43480.92	18029	0.089	195.86
3-Feb-10	44229.06	18031	0.11	199.23
4-Feb-10	42635.1	18033	0.124	192.05
5-Feb-10	43392.12	18035	0.095	195.46
8-Feb-10	43094.64	18037	0.08	194.12
9-Feb-10	43554.18	18039	0.15	196.19
10-Feb-10	43316.64	18041	0.134	195.12
11-Feb-10	44104.74	18043	0.074	198.67
12-Feb-10	44484.36	18045	0.116	200.38
15-Feb-10	44484.36	18047	0.089	200.38
16-Feb-10	45154.8	18049	0.112	203.4
17-Feb-10	44966.1	18051	0.067	202.55
18-Feb-10	45050.46	18053	0.111	202.93
19-Feb-10	44770.74	18055	0.071	201.67
22-Feb-10	44493.24	18057	0.061	200.42
23-Feb-10	43747.32	18059	0.078	197.06
24-Feb-10	44546.52	18061	0.078	200.66
25-Feb-10	44844	18063	0.068	202
26-Feb-10	45425.64	18065	0.12	204.62
1-Mar-10	46395.78	18067	0.119	208.99
2-Mar-10	46364.7	18069	0.111	208.85
3-Mar-10	46471.26	18071	0.101	209.33
4-Mar-10	46777.62	18073	0.087	210.71
5-Mar-10	48606.9	18075	0.104	218.95
8-Mar-10	48635.76	18077	0.095	219.08
9-Mar-10	49510.44	18079	0.122	223.02
10-Mar-10	49914.48	18081	0.074	224.84
11-Mar-10	50061	18083	0.066	225.5
12-Mar-10	50305.2	18085	0.11	226.6
15-Mar-10	49692.48	18087	0.14	223.84
16-Mar-10	49827.9	18089	0.094	224.45
17-Mar-10	49754.64	18091	0.107	224.12
18-Mar-10	49872.3	18093	0.111	224.65
19-Mar-10	49339.5	18095	0.097	222.25
22-Mar-10	49894.5	18097	0.084	224.75
23-Mar-10	50695.92	18099	0.114	228.36
24-Mar-10	50920.14	18101	0.063	229.37
25-Mar-10	50316.3	18103	0.123	226.65
26-Mar-10	51259.8	18105	0.056	230.9
29-Mar-10	51590.58	18107	0.097	232.39
30-Mar-10	52356.48	18109	0.075	235.84
31-Mar-10	52170	18111	0.089	235
1-Apr-10	52385.34	18113	0.145	235.97
2-Apr-10	52385.34	18115	0.105	235.97
5-Apr-10	52944.78	18117	0.092	238.49
6-Apr-10	53177.88	18119	0.081	239.54
7-Apr-10	53413.2	18121	0.083	240.6
8-Apr-10	53268.9	18123	0.088	239.95
9-Apr-10	53677.38	18125	0.087	241.79
12-Apr-10	53788.38	18127	0.082	242.29
13-Apr-10	53819.46	18129	0.07	242.43
14-Apr-10	54543.18	18131	0.095	245.69
15-Apr-10	55260.24	18133	0.082	248.92
16-Apr-10	54922.8	18135	0.102	247.4
19-Apr-10	54849.54	18137	0.091	247.07
20-Apr-10	54298.98	18139	0.095	244.59
21-Apr-10	57546.84	18141	0.104	259.22
22-Apr-10	59156.34	18143	0.121	266.47
23-Apr-10	60124.26	18145	0.088	270.83
26-Apr-10	59829	18147	0.081	269.5
27-Apr-10	58172.88	18149	0.126	262.04
28-Apr-10	58075.2	18151	0.129	261.6
29-Apr-10	59638.08	18153	0.093	268.64
30-Apr-10	57961.98	18155	0.07	261.09
3-May-10	59129.7	18157	0.085	266.35
4-May-10	57426.96	18159	0.103	258.68
5-May-10	56827.56	18161	0.086	255.98
6-May-10	54667.5	18163	0.074	246.25
7-May-10	52360.92	18165	0.108	235.86
10-May-10	56385.78	18167	0.092	253.99
11-May-10	56947.44	18169	0.12	256.52
12-May-10	58183.98	18171	0.101	262.09
13-May-10	57355.92	18173	0.069	258.36
14-May-10	56348.04	18175	0.112	253.82
17-May-10	56436.84	18177	0.109	254.22
18-May-10	56023.92	18179	0.091	252.36
19-May-10	55131.48	18181	0.094	248.34
20-May-10	52782.72	18183	0.116	237.76
21-May-10	53795.04	19001	0.051	242.32
24-May-10	54780.72	19003	0.06	246.76
25-May-10	54438.84	19005	0.093	245.22
26-May-10	54192.42	19007	0.094	244.11
27-May-10	56243.7	19009	0.051	253.35
28-May-10	57027.36	19011	0.058	256.88
31-May-10	57027.36	19013	0.058	256.88
1-Jun-10	57904.26	19015	0.059	260.83
2-Jun-10	58596.9	19017	0.05	263.95
3-Jun-10	58412.64	19019	0.059	263.12
4-Jun-10	56823.12	19021	0.055	255.96
7-Jun-10	55708.68	19023	0.06	250.94
8-Jun-10	55351.26	19025	0.054	249.33
9-Jun-10	53990.4	19027	0.042	243.2
10-Jun-10	55613.22	19029	0.058	250.51
11-Jun-10	56279.22	19031	0.057	253.51
14-Jun-10	56450.16	19033	0.067	254.28
15-Jun-10	57651.18	19035	0.044	259.69
16-Jun-10	59329.5	19037	0.084	267.25
17-Jun-10	60355.14	19039	0.074	271.87
18-Jun-10	60843.54	19041	0.062	274.07
21-Jun-10	59977.74	19043	0.079	270.17
22-Jun-10	60794.7	19045	0.077	273.85
23-Jun-10	60155.34	19047	0.047	270.97
24-Jun-10	59718	19049	0.051	269
25-Jun-10	59207.4	19051	0.101	266.7
28-Jun-10	59562.6	19053	0.066	268.3
29-Jun-10	56869.74	19055	0.068	256.17
30-Jun-10	55839.66	19057	0.082	251.53
1-Jul-10	55162.56	19059	0.058	248.48
2-Jul-10	54820.68	19061	0.06	246.94
5-Jul-10	54820.68	19063	0.086	246.94
6-Jul-10	55195.86	19065	0.085	248.63
7-Jul-10	57422.52	19067	0.087	258.66
8-Jul-10	57295.98	19069	0.07	258.09
9-Jul-10	57635.64	19071	0.07	259.62
12-Jul-10	57116.16	19073	0.063	257.28
13-Jul-10	55899.6	19075	0.049	251.8
14-Jul-10	56106.06	19077	0.056	252.73
15-Jul-10	55821.9	19079	0.081	251.45
16-Jul-10	55477.8	19081	0.09	249.9
19-Jul-10	54518.76	19083	0.06	245.58
20-Jul-10	55919.58	19085	0.044	251.89
21-Jul-10	56441.28	19087	0.088	254.24
22-Jul-10	57502.44	19089	0.086	259.02
23-Jul-10	57706.68	19091	0.062	259.94
26-Jul-10	57560.16	19093	0.058	259.28
27-Jul-10	58625.76	19095	0.058	264.08
28-Jul-10	57933.12	19097	0.077	260.96
29-Jul-10	57300.42	19099	0.081	258.11
30-Jul-10	57109.5	19101	0.087	257.25
2-Aug-10	58130.7	19103	0.044	261.85
3-Aug-10	58148.46	19105	0.063	261.93
4-Aug-10	58381.56	19107	0.071	262.98
5-Aug-10	58097.4	19109	0.056	261.7
6-Aug-10	57739.98	19111	0.114	260.09
9-Aug-10	58108.5	19113	0.065	261.75
10-Aug-10	57589.02	19115	0.08	259.41
11-Aug-10	55542.18	19117	0.06	250.19
12-Aug-10	55897.38	19119	0.043	251.79
13-Aug-10	55300.2	19121	0.058	249.1
16-Aug-10	54976.08	19123	0.077	247.64
17-Aug-10	55937.34	19125	0.057	251.97
18-Aug-10	56181.54	19127	0.07	253.07
19-Aug-10	55473.36	19129	0.043	249.88
20-Aug-10	55420.08	19131	0.054	249.64
23-Aug-10	54567.6	19133	0.071	245.8
24-Aug-10	53264.46	19135	0.075	239.93
25-Aug-10	53921.58	19137	0.087	242.89
26-Aug-10	53342.16	19139	0.089	240.28
27-Aug-10	53639.64	19141	0.053	241.62
30-Aug-10	53835	19143	0.054	242.5
31-Aug-10	53968.2	19145	0.087	243.1
1-Sep-10	55573.26	19147	0.07	250.33
2-Sep-10	55981.74	19149	0.047	252.17
3-Sep-10	57446.94	19151	0.052	258.77
6-Sep-10	57446.94	19153	0.062	258.77
7-Sep-10	57233.82	19155	0.048	257.81
8-Sep-10	58368.24	19157	0.066	262.92
9-Sep-10	58401.54	19159	0.053	263.07
10-Sep-10	58477.02	19161	0.047	263.41
13-Sep-10	59282.88	19163	0.073	267.04
14-Sep-10	59509.32	19165	0.039	268.06
15-Sep-10	59988.84	19167	0.041	270.22
16-Sep-10	61398.54	19169	0.045	276.57
17-Sep-10	61132.14	19171	0.066	275.37
20-Sep-10	62877.06	19173	0.067	283.23
21-Sep-10	62996.94	19175	0.06	283.77
22-Sep-10	63880.5	19177	0.08	287.75
23-Sep-10	64140.24	19179	0.094	288.92
24-Sep-10	64895.04	19181	0.058	292.32
27-Sep-10	64637.52	19183	0.049	291.16
28-Sep-10	63682.92	19185	0.064	286.86
29-Sep-10	63796.14	19187	0.083	287.37
30-Sep-10	62992.5	19189	0.091	283.75
1-Oct-10	62719.44	19191	0.058	282.52
4-Oct-10	61858.08	19193	0.057	278.64
5-Oct-10	64144.68	19195	0.063	288.94
6-Oct-10	64200.18	19197	0.084	289.19
7-Oct-10	64206.84	20001	0.078	289.22
8-Oct-10	65283.54	20003	0.079	294.07
11-Oct-10	65569.92	20005	0.081	295.36
12-Oct-10	66275.88	20007	0.051	298.54
13-Oct-10	66631.08	20009	0.061	300.14
14-Oct-10	67112.82	20011	0.065	302.31
15-Oct-10	69872.28	20013	0.056	314.74
18-Oct-10	70596	20015	0.072	318
19-Oct-10	68706.78	20017	0.054	309.49
20-Oct-10	68937.66	20019	0.084	310.53
21-Oct-10	68713.44	20021	0.085	309.52
22-Oct-10	68258.34	20023	0.037	307.47
25-Oct-10	68562.48	20025	0.037	308.84
26-Oct-10	68387.1	20027	0.042	308.05
27-Oct-10	68338.26	20029	0.045	307.83
28-Oct-10	67763.28	20031	0.057	305.24
29-Oct-10	66817.56	20033	0.038	300.98
1-Nov-10	67527.96	20035	0.076	304.18
2-Nov-10	68677.92	20037	0.081	309.36
3-Nov-10	69441.6	20039	0.033	312.8
4-Nov-10	70655.94	20041	0.051	318.27
5-Nov-10	70402.86	20043	0.088	317.13
8-Nov-10	70733.64	20045	0.054	318.62
9-Nov-10	70169.76	20047	0.044	316.08
10-Nov-10	70602.66	20049	0.11	318.03
11-Nov-10	70298.52	20051	0.036	316.66
12-Nov-10	68382.66	20053	0.041	308.03
15-Nov-10	68162.88	20055	0.043	307.04
16-Nov-10	66952.98	20057	0.038	301.59
17-Nov-10	66711	20059	0.071	300.5
18-Nov-10	68471.46	20061	0.069	308.43
19-Nov-10	68094.06	20063	0.035	306.73
22-Nov-10	69565.92	20065	0.043	313.36
23-Nov-10	68538.06	20067	0.042	308.73
24-Nov-10	69885.6	20069	0.034	314.8
26-Nov-10	69930	20071	0.045	315
29-Nov-10	70345.14	20073	0.072	316.87
30-Nov-10	69075.3	20075	0.042	311.15
1-Dec-10	70240.8	20077	0.056	316.4
2-Dec-10	70629.3	20079	0.074	318.15
3-Dec-10	70471.68	20081	0.037	317.44
6-Dec-10	71073.3	20083	0.042	320.15
7-Dec-10	70642.62	20085	0.06	318.21
8-Dec-10	71264.22	20087	0.067	321.01
9-Dec-10	70986.72	20089	0.049	319.76
10-Dec-10	71164.32	20091	0.068	320.56
13-Dec-10	71410.74	20093	0.045	321.67
14-Dec-10	71104.38	20095	0.063	320.29
15-Dec-10	71119.92	20097	0.049	320.36
16-Dec-10	71317.5	20099	0.078	321.25
17-Dec-10	71175.42	20101	0.034	320.61
20-Dec-10	71530.62	20103	0.073	322.21
21-Dec-10	71972.4	20105	0.063	324.2
22-Dec-10	72185.52	20107	0.084	325.16
23-Dec-10	71839.2	20109	0.04	323.6
27-Dec-10	72078.96	20111	0.057	324.68
28-Dec-10	72254.34	20113	0.051	325.47
29-Dec-10	72214.38	20115	0.063	325.29
30-Dec-10	71852.52	20117	0.049	323.66
31-Dec-10	71608.32	20119	0.042	322.56
3-Jan-11	73164.54	20121	0.068	329.57
4-Jan-11	73546.38	20123	0.058	331.29
5-Jan-11	74148	20125	0.094	334
6-Jan-11	74088.06	20127	0.068	333.73
7-Jan-11	74618.64	20129	0.047	336.12
10-Jan-11	76026.12	20131	0.043	342.46
11-Jan-11	75844.08	20133	0.07	341.64
12-Jan-11	76461.24	20135	0.04	344.42
13-Jan-11	76740.96	20137	0.047	345.68
14-Jan-11	77362.56	20139	0.07	348.48
18-Jan-11	75624.3	20141	0.044	340.65
19-Jan-11	75222.48	20143	0.065	338.84
20-Jan-11	73854.96	20145	0.037	332.68
21-Jan-11	72531.84	20147	0.06	326.72
24-Jan-11	74913.9	20149	0.041	337.45
25-Jan-11	75790.8	20151	0.053	341.4
26-Jan-11	76334.7	20153	0.035	343.85
27-Jan-11	76192.62	20155	0.063	343.21
28-Jan-11	74614.2	20157	0.041	336.1
31-Jan-11	75329.04	20159	0.051	339.32
1-Feb-11	76596.66	20161	0.032	345.03
2-Feb-11	76439.04	20163	0.073	344.32
3-Feb-11	76243.68	20165	0.059	343.44
4-Feb-11	76923	20167	0.046	346.5
7-Feb-11	78117.36	20169	0.057	351.88
8-Feb-11	78854.4	20171	0.032	355.2
9-Feb-11	79511.52	20173	0.088	358.16
10-Feb-11	78707.88	20175	0.051	354.54
11-Feb-11	79220.7	20177	0.064	356.85
14-Feb-11	79737.96	20179	0.032	359.18
15-Feb-11	79897.8	20181	0.039	359.9
16-Feb-11	80614.86	20183	0.043	363.13
17-Feb-11	79542.6	20185	0.061	358.3
18-Feb-11	77824.32	20187	0.034	350.56
22-Feb-11	75171.42	20189	0.053	338.61
23-Feb-11	76061.64	20191	0.09	342.62
24-Feb-11	76119.36	20193	0.036	342.88
25-Feb-11	77291.52	20195	0.036	348.16
28-Feb-11	78412.62	20197	0.066	353.21
1-Mar-11	77546.82	20199	0.059	349.31
2-Mar-11	78170.64	20201	0.045	352.12
3-Mar-11	79822.32	20203	0.035	359.56
4-Mar-11	79920	20205	0.102	360
7-Mar-11	78889.92	20207	0.089	355.36
8-Mar-11	78978.72	20209	0.104	355.76
9-Mar-11	78248.34	21001	0.101	352.47
10-Mar-11	76960.74	21003	0.143	346.67
11-Mar-11	78141.78	21005	0.109	351.99
14-Mar-11	78490.32	21007	0.102	353.56
15-Mar-11	76685.46	21009	0.116	345.43
16-Mar-11	73262.22	21011	0.133	330.01
17-Mar-11	74290.08	21013	0.125	334.64
18-Mar-11	73408.74	21015	0.092	330.67
21-Mar-11	75324.6	21017	0.091	339.3
22-Mar-11	75746.4	21019	0.083	341.2
23-Mar-11	75300.18	21021	0.11	339.19
24-Mar-11	76583.34	21023	0.102	344.97
25-Mar-11	78041.88	21025	0.1	351.54
28-Mar-11	77797.68	21027	0.121	350.44
29-Mar-11	77913.12	21029	0.108	350.96
30-Mar-11	77395.86	21031	0.137	348.63
31-Mar-11	77369.22	21033	0.109	348.51
1-Apr-11	76492.32	21035	0.08	344.56
4-Apr-11	75744.18	21037	0.107	341.19
5-Apr-11	75233.58	21039	0.091	338.89
6-Apr-11	75044.88	21041	0.124	338.04
7-Apr-11	75053.76	21043	0.135	338.08
8-Apr-11	74383.32	21045	0.102	335.06
11-Apr-11	73437.6	21047	0.129	330.8
12-Apr-11	73792.8	21049	0.114	332.4
13-Apr-11	74620.86	21051	0.135	336.13
14-Apr-11	73797.24	21053	0.09	332.42
15-Apr-11	294696.12	21055	0.108	1327.46
18-Apr-11	295670.7	21057	0.13	1331.85
19-Apr-11	297004.92	21059	0.091	1337.86
20-Apr-11	313555.02	21061	0.128	1412.41
21-Apr-11	255455.4	21063	0.126	1150.7
25-Apr-11	300368.22	21065	0.129	1353.01
26-Apr-11	292023.24	21067	0.077	1315.42
27-Apr-11	299733.3	21069	0.122	1350.15
28-Apr-11	254578.5	21071	0.124	1146.75
29-Apr-11	299728.86	21073	0.091	1350.13
2-May-11	76874.16	21075	0.144	346.28
3-May-11	77300.4	21077	0.111	348.2
4-May-11	77604.54	21079	0.119	349.57
5-May-11	76978.5	21081	0.101	346.75
6-May-11	76958.52	21083	0.103	346.66
9-May-11	77167.2	21085	0.164	347.6
10-May-11	77577.9	21087	0.124	349.45
11-May-11	77085.06	21089	0.098	347.23
12-May-11	76938.54	21091	0.136	346.57
13-May-11	75591	21093	0.1	340.5
16-May-11	73992.6	21095	0.125	333.3
17-May-11	74623.08	21097	0.111	336.14
18-May-11	75451.14	21099	0.106	339.87
19-May-11	75597.66	21101	0.098	340.53
20-May-11	74418.84	21103	0.107	335.22
23-May-11	74236.8	21105	0.092	334.4
24-May-11	73746.18	21107	0.091	332.19
25-May-11	74765.16	21109	0.175	336.78
26-May-11	74370	21111	0.105	335
27-May-11	74905.02	21113	0.088	337.41
31-May-11	77218.26	21115	0.111	347.83
1-Jun-11	76703.22	21117	0.1	345.51
2-Jun-11	76834.2	21119	0.12	346.1
3-Jun-11	76243.68	21121	0.115	343.44
6-Jun-11	75044.88	21123	0.107	338.04
7-Jun-11	73712.88	21125	0.101	332.04
8-Jun-11	73757.28	21127	0.131	332.24
9-Jun-11	73590.78	21129	0.123	331.49
10-Jun-11	72349.8	21131	0.137	325.9
13-Jun-11	72505.2	21133	0.12	326.6
14-Jun-11	73801.68	21135	0.151	332.44
15-Jun-11	72538.5	21137	0.121	326.75
16-Jun-11	72185.52	21139	0.098	325.16
17-Jun-11	71097.72	21141	0.104	320.26
20-Jun-11	70001.04	21143	0.122	315.32
21-Jun-11	72216.6	21145	0.091	325.3
22-Jun-11	71619.42	21147	0.133	322.61
23-Jun-11	73533.06	21149	0.106	331.23
24-Jun-11	72449.7	21151	0.087	326.35
27-Jun-11	73712.88	21153	0.214	332.04
28-Jun-11	74427.72	21155	0.129	335.26
29-Jun-11	74156.88	21157	0.107	334.04
30-Jun-11	74518.74	21159	0.124	335.67
1-Jul-11	76203.72	21161	0.111	343.26
5-Jul-11	77573.46	21163	0.124	349.43
6-Jul-11	78090.72	21165	0.147	351.76
7-Jul-11	79298.4	21167	0.108	357.2
8-Jul-11	79855.62	21169	0.158	359.71
11-Jul-11	78588	21171	0.14	354
12-Jul-11	78532.5	21173	0.126	353.75
13-Jul-11	79480.44	21175	0.145	358.02
14-Jul-11	79424.94	21177	0.107	357.77
15-Jul-11	81012.24	21179	0.115	364.92
18-Jul-11	82983.6	21181	0.125	373.8
19-Jul-11	83660.7	21183	0.094	376.85
20-Jul-11	85891.8	21185	0.086	386.9
21-Jul-11	85978.38	21187	0.101	387.29
22-Jul-11	87312.6	21189	0.112	393.3
25-Jul-11	88467	21191	0.117	398.5
26-Jul-11	89557.02	21193	0.125	403.41
27-Jul-11	87154.98	21195	0.107	392.59
28-Jul-11	86984.04	21197	0.167	391.82
29-Jul-11	86686.56	21199	0.1	390.48
1-Aug-11	88078.5	21201	0.096	396.75
2-Aug-11	86338.02	21203	0.128	388.91
3-Aug-11	87150.54	21205	0.086	392.57
4-Aug-11	83776.14	21207	0.108	377.37
5-Aug-11	82943.64	21209	0.091	373.62
8-Aug-11	78412.62	21211	0.096	353.21
9-Aug-11	83030.22	21213	0.118	374.01
10-Aug-11	80739.18	21215	0.102	363.69
11-Aug-11	82961.4	21217	0.102	373.7
12-Aug-11	83691.78	21219	0.126	376.99
15-Aug-11	85117.02	21221	0.16	383.41
16-Aug-11	84466.56	21223	0.107	380.48
17-Aug-11	84457.68	21225	0.108	380.44
18-Aug-11	81263.1	21227	0.092	366.05
19-Aug-11	50178.66	21229	0.127	226.03
22-Aug-11	50269.68	21231	0.136	226.44
23-Aug-11	49639.2	21233	0.088	223.6
24-Aug-11	72411.96	21235	0.114	326.18
25-Aug-11	49665.84	21237	0.139	223.72
26-Aug-11	49634.76	21239	0.083	223.58
29-Aug-11	86573.34	22001	0.071	389.97
30-Aug-11	86577.78	22003	0.101	389.99
31-Aug-11	85432.26	22005	0.067	384.83
1-Sep-11	84588.66	22007	0.088	381.03
2-Sep-11	83039.1	22009	0.081	374.05
6-Sep-11	84302.28	22011	0.08	379.74
7-Sep-11	85232.46	22013	0.105	383.93
8-Sep-11	85279.08	22015	0.064	384.14
9-Sep-11	83800.56	22017	0.079	377.48
12-Sep-11	84346.68	22019	0.072	379.94
13-Sep-11	85385.64	22021	0.107	384.62
14-Sep-11	86424.6	22023	0.056	389.3
15-Sep-11	87237.12	22025	0.103	392.96
16-Sep-11	88911	22027	0.103	400.5
19-Sep-11	91381.86	22029	0.113	411.63
20-Sep-11	91785.9	22031	0.09	413.45
21-Sep-11	91495.08	22033	0.068	412.14
22-Sep-11	89204.04	22035	0.142	401.82
23-Sep-11	89754.6	22037	0.08	404.3
26-Sep-11	89503.74	22039	0.086	403.17
27-Sep-11	88635.72	22041	0.113	399.26
28-Sep-11	88136.22	22043	0.082	397.01
29-Sep-11	86706.54	22045	0.076	390.57
30-Sep-11	84653.04	22047	0.104	381.32
3-Oct-11	83161.2	22049	0.078	374.6
4-Oct-11	82695	22051	0.065	372.5
5-Oct-11	83971.5	22053	0.064	378.25
6-Oct-11	83776.14	22055	0.059	377.37
7-Oct-11	82095.6	22057	0.049	369.8
10-Oct-11	86315.82	22059	0.073	388.81
11-Oct-11	48904.38	22061	0.078	220.29
12-Oct-11	89286.18	22063	0.07	402.19
13-Oct-11	90671.46	22065	0.093	408.43
14-Oct-11	93684	22067	0.151	422
17-Oct-11	93237.78	22069	0.084	419.99
18-Oct-11	93737.28	22071	0.107	422.24
19-Oct-11	88493.64	22073	0.076	398.62
20-Oct-11	87758.82	22075	0.062	395.31
21-Oct-11	87217.14	22077	0.079	392.87
24-Oct-11	90080.94	22079	0.069	405.77
25-Oct-11	88304.94	22081	0.096	397.77
26-Oct-11	88933.2	22083	0.107	400.6
27-Oct-11	89841.18	22085	0.081	404.69
28-Oct-11	89898.9	22087	0.105	404.95
31-Oct-11	76541.16	22089	0.065	344.78
1-Nov-11	88025.22	22091	0.118	396.51
2-Nov-11	88225.02	22093	0.1	397.41
3-Nov-11	89481.54	22095	0.084	403.07
4-Nov-11	88853.28	22097	0.083	400.24
7-Nov-11	88740.06	22099	0.075	399.73
8-Nov-11	90183.06	22101	0.086	406.23
9-Nov-11	87752.16	22103	0.052	395.28
10-Nov-11	85518.84	22105	0.081	385.22
11-Nov-11	85385.64	22107	0.135	384.62
14-Nov-11	84195.72	22109	0.052	379.26
15-Nov-11	86320.26	22111	0.122	388.83
16-Nov-11	85418.94	22113	0.072	384.77
17-Nov-11	83785.02	22115	0.067	377.41
18-Nov-11	83236.68	22117	0.096	374.94
21-Nov-11	81920.22	22119	0.091	369.01
22-Nov-11	83585.22	22121	0.074	376.51
23-Nov-11	81471.78	22123	0.17	366.99
25-Nov-11	80712.54	22125	0.082	363.57
28-Nov-11	83498.64	22127	0.091	376.12
29-Nov-11	82850.4	23001	0.084	373.2
30-Nov-11	84848.4	23003	0.093	382.2
1-Dec-11	86120.46	23005	0.065	387.93
2-Dec-11	86513.4	23007	0.112	389.7
